# sdss_name            Plate   MJD     FiberID   ThingID     z_dr12               i                    i_err          W3                   W3_snr   cc_flags   bal_flag_vi   f1450                alpha_civ                alpha_nv                alpha_all              alphae_all             alpha_allc              alphae_allc            rew                  rewe                  rewc                   reww                 fwhm                 fwhme                fwhmc                fwhmw                sigma                peak                   peaksnr               rat                     wcent                wciv0                wcore                wcoree                shift                 asy                      kt75                  kt80                  rew_di                 rewe_di               fwhm_di              qflag   rew_nv               frat_nv_civ           nvflag  
  002858.74+192659.0   6187    56244   388       282586009   2.3360545322150448   18.936718224         0.028796595    16.939999999999998   4.7      0000       0             5.327677142028801    -0.5863599212448676      -1.192512366648998      -1.169762966264772     0.11431558378158467    -0.2817239178226348     0.09924121100390758    4.084523984436756    0.5580415147922984    2.111851581941694      1.9726724024950617   5592.316486032309    665.7841345928772    4509.649207268777    8693.35070558809     3037.1754635018333   0.11918867661874821    1.5463602996025851    0.34620632448971517     1523.7855729261635   1526.8885748858816   1529.4397009700208   2.590437497116748     -12.471210058876903   -0.1886677623785295      0.38338387704328636   0.30028005128456464   4.805707249171974      0.48113039911734096   8187.865464270454    0       13.623089144200597   4.227124782591153     0       
  003832.27+152515.6   6197    56191   760       249085587   2.476420613429       18.945870715999998   0.025343126    16.939               4.1      0000       1             3.8049180950570314   1.0557179610534904       1.0557179610534904      0.7972758772593334     0.30796514450744333    1.1089933896901298      0.346110544103126      3.950711629389087    1.7384904447928344    3.9507090296205827     0.0                  8200.044128115363    2968.5746914463743   8199.197171831238    16123.737959041371   3477.9389001103245   0.08762057247624595    1.0354306723694986    3.346301642898776E-7    1550.2677417101654   1550.277768131406    1550.2777568914134   5.48341167270545      0.0                   0.004995424116027023     0.4555415377175844    0.37236315032665174   2.953650833616848      2.0202140675990483    8581.322060764143    0       53.456504543157735   10.774763347450602    0       
  082649.63+260233.4   4461    55888   978       338057752   3.0870212916950504   18.95255311          0.019511044    16.557000000000002   6.9      0000       1             4.3746812832598705   -0.8904443189321762      -0.9269894619353752     -0.9714175670198814    0.046439259995303635   -0.648579552210464      0.08090559633856124    3.0457536961870697   0.8666819269697589    3.0457493384880707     0.0                  3816.7759780701995   934.6181820125955    3816.2987127006927   11478.304172042319   1621.1063659688466   0.1451290093065445     1.3161886062910966    4.7569380455122334E-7   1530.6576117858592   1530.657586927843    1530.6575700437722   1.5804042504546132    0.0                   -0.0037556250785242508   0.45547391178092633   0.3722889342081002    -0.5460392041022715    2.8384666596722328    4687.956383794407    2       19.51320092882572    7.899084769058305     0       
  135006.65+191359.9   5858    56063   112       281505099   2.3403256321948063   18.957074663         0.016644243    16.619               7.8      0000       1             8.078127985494248    -0.5701240295330967      -1.2687354938545559     -1.2487473214651454    0.14093154567638141    -0.6940235385317621     0.1308976448537169     1.566997837628229    0.40978483708359476   1.5669933630057655     0.0                  3241.42499435343     645.6043557680605    3240.6837124848444   10593.66659194305    1376.723116805302    0.08792919888247266    1.284588797070506     8.735327823051167E-7    1532.0659687932757   1532.066076221706    1532.065926963547    1.3611584656494826    0.0                   -0.010025341810935184    0.45554492429666243   0.3723160221719045    -0.43137888281125925   1.032165282064735     3116.7653339190188   2       11.282656546295083   9.162815889466787     0       
  080018.83+522725.2   3682    55244   266       496816691   3.1906229889465787   18.987111704         0.017035831    -99.0                1.1      0000       0             2.9973099918580735   0.8925188145870095       0.7951648113040267      0.10205595671442053    0.20120995138209713    0.5101712058590572      0.20808729531110157    4.047420701421749    0.7910363850468526    4.0474193696861755     0.0                  4458.44744007636     690.7682689269258    4457.629819685991    12352.43141491393    1893.420665526603    0.1651111809416848     1.771948802344339     1.1873842725237782E-7   1546.2017641993014   1546.2019240504128   1546.2017232396627   1.4884755367955207    0.0                   0.009717533198336804     0.4555511655841832    0.37238121073751407   2.0842733463541663     0.8715521791363346    6613.969691544745    0       41.177249845461134   8.48740148249127      0       
  135441.22+234646.4   6004    56066   528       319207574   3.04                 18.995136363999997   0.016551215    16.671               6.3      0000       0             4.59291439400951     -0.8307930515574006      -0.940412205193838      -1.1840758032482068    0.11186523216115954    -1.018871303842734      0.10618426793898904    4.1716033417562555   0.830489085102014     4.171601894934857      0.0                  7401.30299308587     1161.413649612698    7400.623351432173    15449.376918201058   3137.4098532659323   0.10250306527927855    1.0273347168415692    1.66138133922169E-7     1530.712271972301    1530.6951552814594   1530.6950616293527   2.808271109631491     0.0                   -0.003914576828809179    0.4555229173518066    0.37233475739260735   2.4767725549972965     1.3352196045779685    10207.240508340501   0       11.444014806318673   3.3801127672729656    0       
  083330.56+233909.2   4467    55894   188       317995003   2.4193133587682913   18.997266105999998   0.018056326    16.581               4.4      0000       0             7.361530258757597    -1.7850754671189664      -2.345557197240791      -2.227338621533544     0.09629008887072217    -1.7464393412076735     0.07815613676764857    2.503388377240725    0.5871991444417114    2.5033876330470743     0.0                  4838.81537877293     890.4582075270813    4837.903759763543    12826.740187401754   2054.8942921106836   0.09409643131896288    1.2631859805341477    1.1212403958123398E-7   1547.4195112694792   1547.4195424194327   1547.4194703159242   1.8111290525620805    0.0                   0.009446569076675437     0.4555717797157572    0.3723483732147844    1.7740258427802473     0.9058794248280883    10678.822031894568   0       11.003544722448815   7.066231012948623     0       
  121558.61+093028.6   5396    55947   614       197175907   2.311                19.012054753         0.023663558    16.769               4.3      0000       0             9.075576276813853    -0.42480512728591996     -0.9541978507226023     -1.1281735236893036    0.16931265850894708    -0.48766658436159627    0.20710815079790085    4.024202760596114    0.3952794866563871    4.024201779221132      0.0                  7292.947416873824    542.3888436730671    7292.064843880713    15353.523654709275   3086.7877736297974   0.10035326421840327    2.5843694771531465    1.1582375564166784E-7   1526.8579333094349   1526.8253135057935   1526.8253481093027   1.1809518494307583    0.0                   0.006413341653298743     0.4555581496604118    0.3723737613470285    2.7072301464431803     0.24237608548665351   7807.124990410154    0       14.909595800356263   4.462316962107221     0       
  150508.05+475753.4   6733    56369   877       477555952   3.164                19.016923509999998   0.019662904    17.485               4.6      0000       0             4.950023632033935    -1.0520895732932596      -1.245820114858072      -1.610578598920913     0.17576517006370337    -1.2856785448924395     0.1623672859080598     2.3109055714421993   0.537561718701694     2.3109027867991045     0.0                  4905.225960858483    870.0539426937431    4904.725186637789    12907.156959721868   2083.2674187202947   0.08567802025554228    1.1451015313485782    4.5790116884377335E-7   1533.6066295029377   1533.6064471544432   1533.6065859162516   1.8876275988835287    0.0                   0.004853988401075002     0.4555094377302627    0.3723006906945406    1.6631232878207811     0.4677817535222245    11742.087987838284   0       7.548781111551025    4.277951684498681     0       
  012505.27+063829.5   4424    55532   679       170766415   2.096371574996308    19.032103961         0.018521704    17.288               3.6      0000       0             6.401225755891182    -1.4257289121571246      -1.622426621928982      -1.9643176451000899    0.18338862751282345    -1.3261990100361545     0.17783186731960426    4.614971035548581    0.8556476568923507    4.614969650652027      0.0                  8676.760011173641    1259.2126631709912   8676.04189912063     16503.100059700046   3585.513149022607    0.09672739760947133    1.121492190649311     1.5776277052251564E-7   1521.2269681339114   1520.8116116269355   1520.8116233781343   2.575565919867391     0.0                   0.0031501729010168637    0.45553455503367285   0.3723383136931265    3.7970826419586956     0.9358025787910128    11805.002696555304   0       22.29896878339518    6.987067517778287     0       
